timestamp,Thumb_M1_IPS1610_Fx,Thumb_M1_IPS1610_Fy,Thumb_M1_IPS1610_Fz,Thumb_M2_DPS2015_Fx,Thumb_M2_DPS2015_Fy,Thumb_M2_DPS2015_Fz,Index_M1_IPS1610_Fx,Index_M1_IPS1610_Fy,Index_M1_IPS1610_Fz,Index_M2_DPS1813_Fx,Index_M2_DPS1813_Fy,Index_M2_DPS1813_Fz
2025-12-05T14:45:27.618,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.746,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.878,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2025-12-05T14:45:27.945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
