ID,StorageTime,PhysioLAB Pro1(00:07:80:8C:AE:23)|CH1-BVP,PhysioLAB Pro1(00:07:80:8C:AE:23)|CH2-EDA,PhysioLAB Pro1(00:07:80:8C:AE:23)|CH3-RESP
266,2025/12/05 13:55:03.541,129.09453125,1.53388977050781,-0.10986328125
267,2025/12/05 13:55:03.542,129.10625,1.5411376953125,-0.067138671875
268,2025/12/05 13:55:03.543,129.09453125,1.54571533203125,0.140380859375
269,2025/12/05 13:55:03.544,129.09453125,1.57928466796875,-0.06561279296875
270,2025/12/05 13:55:03.545,129.075,1.6143798828125,0.177001953125
271,2025/12/05 13:55:03.546,129.075,1.64985656738281,-0.04730224609375
272,2025/12/05 13:55:03.547,129.07890625,1.69639587402344,-0.018310546875
273,2025/12/05 13:55:03.548,129.07890625,1.75514221191406,-0.12054443359375
274,2025/12/05 13:55:03.549,129.059375,1.79481506347656,-0.20751953125
275,2025/12/05 13:55:03.550,129.090625,1.81961059570313,-0.140380859375
276,2025/12/05 13:55:03.551,129.10234375,1.82113647460938,-0.08544921875
277,2025/12/05 13:55:03.552,129.09453125,1.81083679199219,-0.164794921875
278,2025/12/05 13:55:03.553,129.14140625,1.75132751464844,0.0885009765625
279,2025/12/05 13:55:03.554,129.14140625,1.70135498046875,-0.07171630859375
280,2025/12/05 13:55:03.555,129.14140625,1.65939331054688,-0.396728515625
281,2025/12/05 13:55:03.556,129.153125,1.5838623046875,-0.042724609375
282,2025/12/05 13:55:03.557,129.15703125,1.56097412109375,-0.17547607421875
283,2025/12/05 13:55:03.558,129.1375,1.54914855957031,-0.05950927734375
284,2025/12/05 13:55:03.559,129.184375,1.53884887695313,-0.238037109375
285,2025/12/05 13:55:03.560,129.2,1.53770446777344,0.0640869140625
286,2025/12/05 13:55:03.561,129.18828125,1.53732299804688,-0.244140625
287,2025/12/05 13:55:03.562,129.23515625,1.53884887695313,-0.0732421875
288,2025/12/05 13:55:03.563,129.25859375,1.54342651367188,-0.21820068359375
289,2025/12/05 13:55:03.564,129.2625,1.57318115234375,0.054931640625
290,2025/12/05 13:55:03.565,129.25078125,1.611328125,-0.18310546875
291,2025/12/05 13:55:03.566,129.31328125,1.64680480957031,-0.09613037109375
292,2025/12/05 13:55:03.567,129.325,1.69677734375,-0.244140625
293,2025/12/05 13:55:03.568,129.371875,1.75552368164063,0.10986328125
294,2025/12/05 13:55:03.569,129.34453125,1.79786682128906,-0.14495849609375
295,2025/12/05 13:55:03.570,129.42265625,1.81808471679688,-0.445556640625
296,2025/12/05 13:55:03.571,129.40703125,1.82380676269531,0.05645751953125
297,2025/12/05 13:55:03.572,129.46953125,1.79328918457031,-0.177001953125
298,2025/12/05 13:55:03.573,129.496875,1.74789428710938,-0.51727294921875
299,2025/12/05 13:55:03.574,129.496875,1.69906616210938,0.09307861328125
300,2025/12/05 13:55:03.575,129.528125,1.66091918945313,-0.17547607421875
301,2025/12/05 13:55:03.576,129.559375,1.58195495605469,-0.43792724609375
302,2025/12/05 13:55:03.577,129.559375,1.56440734863281,0.11749267578125
303,2025/12/05 13:55:03.578,129.559375,1.54991149902344,-0.15869140625
304,2025/12/05 13:55:03.579,129.575,1.54037475585938,-0.347900390625
305,2025/12/05 13:55:03.580,129.57109375,1.53541564941406,0.09918212890625
306,2025/12/05 13:55:03.581,129.66484375,1.53732299804688,-0.15869140625
307,2025/12/05 13:55:03.582,129.65703125,1.53961181640625,-0.518798828125
308,2025/12/05 13:55:03.583,129.65703125,1.54571533203125,-0.09765625
309,2025/12/05 13:55:03.584,129.68828125,1.5777587890625,-0.140380859375
310,2025/12/05 13:55:03.585,129.69609375,1.611328125,-0.16937255859375
311,2025/12/05 13:55:03.586,129.715625,1.64756774902344,-0.4638671875
312,2025/12/05 13:55:03.587,129.73125,1.69525146484375,-0.2532958984375
313,2025/12/05 13:55:03.588,129.778125,1.75437927246094,0.115966796875
314,2025/12/05 13:55:03.589,129.7625,1.79595947265625,-0.27923583984375
315,2025/12/05 13:55:03.590,129.81328125,1.82304382324219,-0.12664794921875
316,2025/12/05 13:55:03.591,129.840625,1.82533264160156,-0.13885498046875
317,2025/12/05 13:55:03.592,129.871875,1.79290771484375,-0.09002685546875
318,2025/12/05 13:55:03.593,129.871875,1.74903869628906,-0.115966796875
319,2025/12/05 13:55:03.594,129.90703125,1.70097351074219,-0.2685546875
320,2025/12/05 13:55:03.595,129.91875,1.66168212890625,-0.018310546875
321,2025/12/05 13:55:03.596,129.92265625,1.611328125,-0.29296875
322,2025/12/05 13:55:03.597,129.91484375,1.56936645507813,-0.1495361328125
323,2025/12/05 13:55:03.598,129.89140625,1.55181884765625,-0.19989013671875
324,2025/12/05 13:55:03.599,129.91875,1.544189453125,-0.15106201171875
325,2025/12/05 13:55:03.600,129.95,1.53694152832031,-0.13580322265625
326,2025/12/05 13:55:03.601,129.95390625,1.53923034667969,-0.52947998046875
327,2025/12/05 13:55:03.602,129.96953125,1.54037475585938,0.006103515625
328,2025/12/05 13:55:03.603,129.98515625,1.54953002929688,-0.24871826171875
329,2025/12/05 13:55:03.604,129.98125,1.58157348632813,-0.13885498046875
330,2025/12/05 13:55:03.605,129.98125,1.61666870117188,-0.26702880859375
331,2025/12/05 13:55:03.606,129.965625,1.65252685546875,0.06103515625
332,2025/12/05 13:55:03.607,130.0125,1.69830322265625,-0.17547607421875
333,2025/12/05 13:55:03.608,130.00078125,1.76048278808594,-0.445556640625
334,2025/12/05 13:55:03.609,129.996875,1.79786682128906,-0.128173828125
335,2025/12/05 13:55:03.610,130.0125,1.82151794433594,-0.103759765625
336,2025/12/05 13:55:03.611,129.996875,1.82456970214844,-0.13427734375
337,2025/12/05 13:55:03.612,130.04375,1.79367065429688,-0.469970703125
338,2025/12/05 13:55:03.613,130.01640625,1.75056457519531,-0.177001953125
339,2025/12/05 13:55:03.614,130.028125,1.70021057128906,0.04425048828125
340,2025/12/05 13:55:03.615,130.00078125,1.66206359863281,-0.244140625
341,2025/12/05 13:55:03.616,130.03203125,1.61170959472656,-0.13885498046875
342,2025/12/05 13:55:03.617,130.0125,1.56631469726563,-0.286865234375
343,2025/12/05 13:55:03.618,130.00078125,1.55258178710938,0.06866455078125
344,2025/12/05 13:55:03.619,129.98515625,1.54533386230469,-0.29144287109375
345,2025/12/05 13:55:03.620,129.965625,1.5411376953125,-0.146484375
346,2025/12/05 13:55:03.621,129.98515625,1.53579711914063,-0.48828125
347,2025/12/05 13:55:03.622,129.96953125,1.54075622558594,-0.27923583984375
348,2025/12/05 13:55:03.623,129.95,1.54800415039063,0.067138671875
349,2025/12/05 13:55:03.624,129.92265625,1.58119201660156,-0.262451171875
350,2025/12/05 13:55:03.625,129.903125,1.61476135253906,-0.15106201171875
351,2025/12/05 13:55:03.626,129.8875,1.65214538574219,-0.28076171875
352,2025/12/05 13:55:03.627,129.903125,1.69944763183594,-0.08697509765625
353,2025/12/05 13:55:03.628,129.903125,1.75628662109375,-0.18310546875
354,2025/12/05 13:55:03.629,129.85625,1.79939270019531,-0.439453125
355,2025/12/05 13:55:03.630,129.840625,1.82228088378906,-0.09765625
356,2025/12/05 13:55:03.631,129.840625,1.82228088378906,-0.32958984375
357,2025/12/05 13:55:03.632,129.81328125,1.79367065429688,-0.1220703125
